participant_id,submissionType,dataset,key,matching_mode,similarity_score,similarity_user,user_values_count,gt_values_count,correct_atom_count,ground_truth_value,user_value,file_path
P03,Turtle editor,quotekg,dcat:landingpage,exact,0.0,0.0,1,1,0,"[""https://www.quotekg.l3s.uni-hannover.de""]","[""https://github.com/tkuculo/QuoteKG""]",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,rdfs:seealso,exact,0.0,,0,2,0,"[""https://github.com/tkuculo/QuoteKG"", ""https://zenodo.org/record/4702544""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,prov:qualifiedattribution,"exact, fuzzy",0.0,,0,9,0,"[{""roleType"": ""publisher"", ""givenName"": ""L3S Research Center at the Leibniz University of Hannover"", ""email"": ""contact@l3s.de""}, {""roleType"": ""creator"", ""givenName"": ""Simon Gottschalk"", ""email"": ""simon@yahoo.com""}, {""roleType"": ""creator"", ""givenName"": ""Tin Kuculo"", ""email"": ""Tin@hotmail.com""}]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dct:license,exact,0.0,,0,1,0,"""https://creativecommons.org/licenses/by-sa/4.0/""","""""",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dcat:version,exact,0.0,,0,1,0,"""1.0""","""""",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dcat:distribution,"exact, rouge",0.0,,0,5,0,"[{""title"": ""QuoteKG dataset files"", ""description"": ""Access to QuoteKG datasets, SPARQL endpoint, and documentation."", ""mediaType"": ""link"", ""downloadURL"": ""https://zenodo.org/record/4702544"", ""accessURL"": ""https://www.quotekg.l3s.uni-hannover.de"", ""byteSize"": """", ""license"": """", ""rights"": """", ""accessService"": """", ""compressionFormat"": """", ""packagingFormat"": """", ""hasPolicy"": """", ""spatialResolution"": """", ""temporalResolution"": """", ""releaseDate"": """", ""modificationDate"": """", ""issued"": """"}]","[{""title"": """", ""description"": """", ""mediaType"": """", ""downloadURL"": """", ""accessURL"": """", ""byteSize"": """", ""license"": """", ""rights"": """", ""accessService"": """", ""compressionFormat"": """", ""packagingFormat"": """", ""hasPolicy"": """", ""spatialResolution"": """", ""temporalResolution"": """", ""releaseDate"": """", ""modificationDate"": """", ""issued"": """"}]",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,cito:citesasauthority,exact,0.0,,0,1,0,"[""https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual_Knowledge_Graph_of_Quotes""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,foaf:depiction,exact,0.0,,0,1,0,"[""https://www.researchgate.net/figure/The-QuoteKG-schema-based-on-schemaorg-Arrows-visualize-the-rdfs-domain-and-rdfsrange_fig1_362152264""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dct:conformsto,exact,0.0,,0,1,0,"[""http://www.w3.org/1999/02/22-rdf-syntax-ns#""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:triple,exact,0.0,,0,1,0,"[""10 million RDF triples""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:vocabulary,exact,0.0,,0,5,0,"[""https://schema.org/"", ""https://www.w3.org/TR/void/"", ""http://www.w3.org/2001/XMLSchema#"", ""http://www.w3.org/2000/01/rdf-schema#"", ""http://www.w3.org/1999/02/22-rdf-syntax-ns#""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dcat:servesdataset,exact,0.0,,0,1,0,"[""https://github.com/tkuculo/QuoteKG""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:sparqlendpoint,"exact, rouge",0.0,,0,5,0,"[{""void:sparqlEndpoint"": ""https://www.quotekg.l3s.uni-hannover.de/sparql"", ""dct:identifier"": ""QuoteKG SPARQL endpoint"", ""dct:title"": ""QuoteKG Query Service"", ""dct:description"": ""The QuoteKG SPARQL endpoint provides access to the complete multilingual quotations dataset, allowing users to query quotes, speakers, and alignments across languages and sources."", ""adms:status"": ""http://purl.org/adms/status/Completed""}]","[{""void:sparqlEndpoint"": """", ""dct:identifier"": """", ""dct:title"": """", ""dct:description"": """", ""adms:status"": """"}]",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,mod:samplequeries,exact,0.0,,0,2,0,"[""https://github.com/t-kuculo/QuoteKG/tree/main/model"", ""SELECT ?Person (COUNT(?quote) AS ?NumberOfQuotes) WHERE {?quote a so:Quotation ;so:spokenByCharacter [ skos:prefLabel ?Person ] .} GROUP BY ?Person ORDER BY DESC(COUNT(?quote)""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dcat:keyword,cosine,0.0,,0,5,0,"[""knowledge graph"", ""quotes"", ""cross-lingual alignment"", ""open data"", ""text mining""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dcat:theme,cosine,0.0,,0,3,0,"[""http://dbpedia.org/resource/Digital_humanities"", ""http://dbpedia.org/resource/Semantic_Web"", ""http://dbpedia.org/resource/Natural_language_processing""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dct:references,exact,0.0,,0,1,0,"[""https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual_Knowledge_Graph_of_Quotes""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dct:language,exact,0.0,,0,5,0,"[""en"", ""it"", ""de"", ""hr"", ""cy""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:uriregexpattern,exact,0.0,,0,1,0,"[""http://quotekg.org/resource/{QuoteID}""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:linkset,exact,0.0,,0,3,0,"[{""target"": ""https://www.wikiquote.org"", ""triples"": """"}, {""target"": ""https://www.wikidata.org/"", ""triples"": """"}, {""target"": ""https://www.dbpedia.org/"", ""triples"": """"}]","[{""target"": """", ""triples"": """"}]",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:exampleresource,"exact, rouge",0.0,,0,4,0,"[{""dct:title"": ""Quote 1"", ""dct:description"": ""Quote 1 refers to The only source of knowledge which is experience"", ""adms:status"": ""Completed"", ""dcat:accessURL"": ""http://quotekg.org/resource/Q123456""}]","[{""dct:title"": """", ""dct:description"": """", ""adms:status"": """", ""dcat:accessURL"": """"}]",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,dct:accessrights,exact,0.0,,0,1,0,"""http://purl.org/dc/terms/accessRights/open""","""""",Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,prov:hadprimarysource,exact,0.0,,0,3,0,"[""https://www.wikiquote.org"", ""https://www.wikidata.org/"", ""https://www.dbpedia.org/""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P03,Turtle editor,quotekg,void:urispace,exact,0.0,,0,1,0,"[""http://quotekg.org/resource/""]",[],Usability_Study_29_Oct/P03/kg-metadata-semantic-export-2025-10-29/template_turtle -p3.json
P06,llm,quotekg,rdf:type,exact,1.0,1.0,2,2,2,"[""dcat:Dataset"", ""void:Dataset""]","[""dcat:Dataset"", ""void:Dataset""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:title,exact,1.0,1.0,1,1,1,"""QuoteKG""","""QuoteKG""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:description,rouge,0.2817,0.2817,1,1,0,"""QuoteKG is the first multilingual knowledge graph of quotes, designed to capture the quotes of public figures across languages and contexts. It is generated through a semi-automated pipeline that extracts quotes from Wikiquote  aligns multilingual variations, and connects them to entities in Wikidata and DBpedia. The dataset contains nearly one million quotes in 55 languages, associated with more than 69,000 public figures, and includes over 38,000 cross-lingual mentions and 13,000 misattributed quotations. Each quote is enriched with contextual metadata, allowing users to explore relationships between quotations, speakers, and themes across time and cultures. QuoteKG provides a foundation for research in digital humanities, natural language processing, knowledge extraction, and cross-lingual semantic alignment.""","""QuoteKG is a large-scale multilingual knowledge graph of quotations, designed to capture and link quotes from public figures across different languages, contexts, and sources.""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:created,exact,0.0,0.0,1,1,0,"""2019-11-20""","""2019/11/20""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:modified,exact,1.0,1.0,1,1,1,"[""2021-09-15""]","[""2021-09-15""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:issued,exact,1.0,1.0,1,1,1,"""2020-12-11""","""2020-12-11""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:alternative,exact,0.0,0.0,1,1,0,"[""Quote Knowledge Graph""]","[""Quote KG Knowledge Graph""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:acronym,exact,1.0,1.0,1,1,1,"[""QKG""]","[""QKG""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:landingpage,exact,1.0,1.0,1,1,1,"[""https://www.quotekg.l3s.uni-hannover.de""]","[""https://www.quotekg.l3s.uni-hannover.de""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,rdfs:seealso,exact,1.0,1.0,2,2,2,"[""https://github.com/tkuculo/QuoteKG"", ""https://zenodo.org/record/4702544""]","[""https://github.com/tkuculo/QuoteKG"", ""https://zenodo.org/record/4702544""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,prov:qualifiedattribution,"exact, fuzzy",0.9667,0.9667,9,9,9,"[{""roleType"": ""publisher"", ""givenName"": ""L3S Research Center at the Leibniz University of Hannover"", ""email"": ""contact@l3s.de""}, {""roleType"": ""creator"", ""givenName"": ""Simon Gottschalk"", ""email"": ""simon@yahoo.com""}, {""roleType"": ""creator"", ""givenName"": ""Tin Kuculo"", ""email"": ""Tin@hotmail.com""}]","[{""roleType"": ""creator"", ""givenName"": ""Tin Kuculo"", ""email"": ""tin@hotmail.com""}, {""roleType"": ""creator"", ""givenName"": ""Simon Gottschalk"", ""email"": ""simon@yahoo.com""}, {""roleType"": ""publisher"", ""givenName"": ""L3S Research Leibniz University"", ""email"": ""contact@l3s.de""}]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:license,exact,1.0,1.0,1,1,1,"""https://creativecommons.org/licenses/by-sa/4.0/""","""https://creativecommons.org/licenses/by-sa/4.0/""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:version,exact,1.0,1.0,1,1,1,"""1.0""","""1.0""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:distribution,"exact, rouge",0.8,0.6667,6,5,4,"[{""title"": ""QuoteKG dataset files"", ""description"": ""Access to QuoteKG datasets, SPARQL endpoint, and documentation."", ""mediaType"": ""link"", ""downloadURL"": ""https://zenodo.org/record/4702544"", ""accessURL"": ""https://www.quotekg.l3s.uni-hannover.de"", ""byteSize"": """", ""license"": """", ""rights"": """", ""accessService"": """", ""compressionFormat"": """", ""packagingFormat"": """", ""hasPolicy"": """", ""spatialResolution"": """", ""temporalResolution"": """", ""releaseDate"": """", ""modificationDate"": """", ""issued"": """"}]","[{""title"": ""QuoteKG dataset files"", ""description"": ""Access to QuoteKG datasets, SPARQL endpoint, and documentation."", ""mediaType"": ""link"", ""downloadURL"": ""https://zenodo.org/record/4702544"", ""accessURL"": ""https://zenodo.org/record/4702544"", ""accessService"": ""https://www.quotekg.l3s.uni-hannover.de"", ""byteSize"": """", ""compressionFormat"": """", ""packagingFormat"": """", ""hasPolicy"": """", ""license"": """", ""rights"": """", ""spatialResolution"": """", ""temporalResolution"": """", ""releaseDate"": """", ""modificationDate"": """", ""issued"": """"}]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,cito:citesasauthority,exact,1.0,1.0,1,1,1,"[""https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual_Knowledge_Graph_of_Quotes""]","[""https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual_Knowledge_Graph_of_Quotes""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,foaf:depiction,exact,1.0,1.0,1,1,1,"[""https://www.researchgate.net/figure/The-QuoteKG-schema-based-on-schemaorg-Arrows-visualize-the-rdfs-domain-and-rdfsrange_fig1_362152264""]","[""https://www.researchgate.net/figure/The-QuoteKG-schema-based-on-schemaorg-Arrows-visualize-the-rdfs-domain-and-rdfsrange_fig1_362152264""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:conformsto,exact,0.0,,0,1,0,"[""http://www.w3.org/1999/02/22-rdf-syntax-ns#""]",[],Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:triple,exact,1.0,1.0,1,1,1,"[""10 million RDF triples""]","[""10 million RDF triples""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:vocabulary,exact,1.0,1.0,5,5,5,"[""https://schema.org/"", ""https://www.w3.org/TR/void/"", ""http://www.w3.org/2001/XMLSchema#"", ""http://www.w3.org/2000/01/rdf-schema#"", ""http://www.w3.org/1999/02/22-rdf-syntax-ns#""]","[""https://schema.org/"", ""https://www.w3.org/TR/void/"", ""http://www.w3.org/2001/XMLSchema#"", ""http://www.w3.org/2000/01/rdf-schema#"", ""http://www.w3.org/1999/02/22-rdf-syntax-ns#""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:servesdataset,exact,0.0,0.0,1,1,0,"[""https://github.com/tkuculo/QuoteKG""]","[""https://github.com/t-kuculo/QuoteKG""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:sparqlendpoint,"exact, rouge",1.0,1.0,5,5,5,"[{""void:sparqlEndpoint"": ""https://www.quotekg.l3s.uni-hannover.de/sparql"", ""dct:identifier"": ""QuoteKG SPARQL endpoint"", ""dct:title"": ""QuoteKG Query Service"", ""dct:description"": ""The QuoteKG SPARQL endpoint provides access to the complete multilingual quotations dataset, allowing users to query quotes, speakers, and alignments across languages and sources."", ""adms:status"": ""http://purl.org/adms/status/Completed""}]","[{""void:sparqlEndpoint"": ""https://www.quotekg.l3s.uni-hannover.de/sparql"", ""dct:identifier"": ""QuoteKG SPARQL endpoint"", ""dct:title"": ""QuoteKG Query Service"", ""dct:description"": ""The QuoteKG SPARQL endpoint provides access to the complete multilingual quotations dataset, allowing users to query quotes, speakers, and alignments across languages and sources."", ""adms:status"": ""http://purl.org/adms/status/Completed""}]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,mod:samplequeries,exact,0.5,1.0,1,2,1,"[""https://github.com/t-kuculo/QuoteKG/tree/main/model"", ""SELECT ?Person (COUNT(?quote) AS ?NumberOfQuotes) WHERE {?quote a so:Quotation ;so:spokenByCharacter [ skos:prefLabel ?Person ] .} GROUP BY ?Person ORDER BY DESC(COUNT(?quote)""]","[""SELECT ?Person (COUNT(?quote) AS ?NumberOfQuotes) WHERE {?quote a so:Quotation ;so:spokenByCharacter [ skos:prefLabel ?Person ] .} GROUP BY ?Person ORDER BY DESC(COUNT(?quote)""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:keyword,cosine,1.0,1.0,5,5,5,"[""knowledge graph"", ""quotes"", ""cross-lingual alignment"", ""open data"", ""text mining""]","[""knowledge graph"", ""cross-lingual alignment"", ""text mining"", ""open data"", ""quotes""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dcat:theme,cosine,1.0,1.0,3,3,3,"[""http://dbpedia.org/resource/Digital_humanities"", ""http://dbpedia.org/resource/Semantic_Web"", ""http://dbpedia.org/resource/Natural_language_processing""]","[""http://dbpedia.org/resource/Digital_humanities"", ""http://dbpedia.org/resource/Semantic_Web"", ""http://dbpedia.org/resource/Natural_language_processing""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:references,exact,1.0,0.5,2,1,1,"[""https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual_Knowledge_Graph_of_Quotes""]","[""QuoteKG: A Multilingual Knowledge Graph of Quotes”(https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual _Knowledge_Graph_of_Quotes), Presented at the International Semantic W eb Conference, 2021."", ""https://www.researchgate.net/publication/360958399_QuoteKG_A_Multilingual_Knowledge_Graph_of_Quotes""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:language,exact,0.4,1.0,2,5,2,"[""en"", ""it"", ""de"", ""hr"", ""cy""]","[""en"", ""it""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:uriregexpattern,exact,1.0,1.0,1,1,1,"[""http://quotekg.org/resource/{QuoteID}""]","[""http://quotekg.org/resource/{QuoteID}""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:linkset,exact,0.6667,0.3333,6,3,2,"[{""target"": ""https://www.wikiquote.org"", ""triples"": """"}, {""target"": ""https://www.wikidata.org/"", ""triples"": """"}, {""target"": ""https://www.dbpedia.org/"", ""triples"": """"}]","[{""target"": ""https://www.dbpedia.org/"", ""triples"": ""1""}, {""target"": ""https://en.wikiquote.org"", ""triples"": ""1""}, {""target"": ""https://www.wikidata.org/"", ""triples"": ""1""}]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:exampleresource,"exact, rouge",1.0,1.0,4,4,4,"[{""dct:title"": ""Quote 1"", ""dct:description"": ""Quote 1 refers to The only source of knowledge which is experience"", ""adms:status"": ""Completed"", ""dcat:accessURL"": ""http://quotekg.org/resource/Q123456""}]","[{""dct:title"": ""Quote 1"", ""dct:description"": ""Quote 1 refers to The only source of knowledge which is experience"", ""adms:status"": ""Completed"", ""dcat:accessURL"": ""http://quotekg.org/resource/Q123456""}]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,dct:accessrights,exact,0.0,0.0,1,1,0,"""http://purl.org/dc/terms/accessRights/open""","""The dataset is fully open-access and can be queried, downloaded, and integrated into external systems under open data principles.""",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,prov:hadprimarysource,exact,0.0,0.0,1,3,0,"[""https://www.wikiquote.org"", ""https://www.wikidata.org/"", ""https://www.dbpedia.org/""]","[""https://www.wikiquote.org/""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P06,llm,quotekg,void:urispace,exact,1.0,1.0,1,1,1,"[""http://quotekg.org/resource/""]","[""http://quotekg.org/resource/""]",Usability_Study_29_Oct/P06/kg-metadata-semantic-export-2025-10-29/llm-2025-10-29T12-46-44-semantic.json
P13,regular,quotekg,rdf:type,exact,1.0,1.0,2,2,2,"[""dcat:Dataset"", ""void:Dataset""]","[""dcat:Dataset"", ""void:Dataset""]",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:title,exact,1.0,1.0,1,1,1,"""QuoteKG""","""QuoteKG""",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:description,rouge,0.3196,0.3196,1,1,0,"""QuoteKG is the first multilingual knowledge graph of quotes, designed to capture the quotes of public figures across languages and contexts. It is generated through a semi-automated pipeline that extracts quotes from Wikiquote  aligns multilingual variations, and connects them to entities in Wikidata and DBpedia. The dataset contains nearly one million quotes in 55 languages, associated with more than 69,000 public figures, and includes over 38,000 cross-lingual mentions and 13,000 misattributed quotations. Each quote is enriched with contextual metadata, allowing users to explore relationships between quotations, speakers, and themes across time and cultures. QuoteKG provides a foundation for research in digital humanities, natural language processing, knowledge extraction, and cross-lingual semantic alignment.""","""QuoteKG is a large-scale multilingual knowledge graph of quotations, designed to capture and link quotes from public figures across different languages, contexts, and sources. Formally defined as a DCAT dataset and VoID dataset (http://www.w3.org/ns/dcat#Dataset, http://rdfs.org/ns/void#Dataset), QuoteKG represents the first structured effort to semantically model quotations at scale. Its schema conforms to the RDF syntax model (http://www.w3.org/1999/02/22-rdf-syntax-ns#).""",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:created,exact,0.0,0.0,1,1,0,"""2019-11-20""","""2025/10/29""",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:modified,exact,0.0,,0,1,0,"[""2021-09-15""]",[],Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:issued,exact,0.0,0.0,1,1,0,"""2020-12-11""","""2025/10/29""",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:alternative,exact,0.0,,0,1,0,"[""Quote Knowledge Graph""]",[],Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dcat:acronym,exact,0.0,,0,1,0,"[""QKG""]",[],Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dcat:landingpage,exact,0.0,,0,1,0,"[""https://www.quotekg.l3s.uni-hannover.de""]",[],Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,rdfs:seealso,exact,0.0,,0,2,0,"[""https://github.com/tkuculo/QuoteKG"", ""https://zenodo.org/record/4702544""]",[],Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,prov:qualifiedattribution,"exact, fuzzy",0.0,,0,9,0,"[{""roleType"": ""publisher"", ""givenName"": ""L3S Research Center at the Leibniz University of Hannover"", ""email"": ""contact@l3s.de""}, {""roleType"": ""creator"", ""givenName"": ""Simon Gottschalk"", ""email"": ""simon@yahoo.com""}, {""roleType"": ""creator"", ""givenName"": ""Tin Kuculo"", ""email"": ""Tin@hotmail.com""}]",[],Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dct:license,exact,0.0,,0,1,0,"""https://creativecommons.org/licenses/by-sa/4.0/""","""""",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dcat:version,exact,0.0,,0,1,0,"""1.0""","""""",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
P13,regular,quotekg,dcat:distribution,"exact, rouge",1.0,1.0,5,5,5,"[{""title"": ""QuoteKG dataset files"", ""description"": ""Access to QuoteKG datasets, SPARQL endpoint, and documentation."", ""mediaType"": ""link"", ""downloadURL"": ""https://zenodo.org/record/4702544"", ""accessURL"": ""https://www.quotekg.l3s.uni-hannover.de"", ""byteSize"": """", ""license"": """", ""rights"": """", ""accessService"": """", ""compressionFormat"": """", ""packagingFormat"": """", ""hasPolicy"": """", ""spatialResolution"": """", ""temporalResolution"": """", ""releaseDate"": """", ""modificationDate"": """", ""issued"": """"}]","[{""title"": ""QuoteKG dataset files"", ""description"": ""Access to QuoteKG datasets, SPARQL endpoint, and documentation"", ""mediaType"": ""link"", ""downloadURL"": ""https://zenodo.org/record/4702544"", ""accessURL"": ""https://www.quotekg.l3s.uni-hannover.de"", ""accessService"": """", ""byteSize"": """", ""compressionFormat"": """", ""packagingFormat"": """", ""hasPolicy"": """", ""license"": """", ""rights"": """", ""spatialResolution"": """", ""temporalResolution"": """", ""releaseDate"": """", ""modificationDate"": """", ""issued"": """"}]",Usability_Study_29_Oct/P13/kg-metadata-semantic-export-2025-10-29/regular-2025-10-29T13-15-20-semantic.json
